Company Name,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06,2023-07,2023-08,2023-09,2023-10,2023-11,2023-12,2024-01,2024-02,2024-03,2024-04,2024-05,2024-06,2024-07,2024-08,2024-09,2024-10,2024-11,2024-12,2025-01,2025-02,2025-03
Abbott India Ltd.,38730040290,36885600880,46153483940,44633096390,54951757440,67402785940,65846274570,74845353970,80840844530,84496786940,80581603040,83989991090,83729687140,85862054590,82758594030,94744262830,1.02024E+11,1.20734E+11,1.1859E+11,1.10877E+11,1.27724E+11,1.07634E+11,1.01703E+11,99982215770,98385330730,99979028380,98088902960,99160930250,99038746760,1.00823E+11,1.06239E+11,1.04158E+11,1.00346E+11,93533052610,94835634830,98652009470,94007974510,88777458830,90791892660,94449959990,88678649570,89906859230,89910046620,1.12074E+11,1.17401E+11,1.19528E+11,1.22037E+11,1.15871E+11,1.31313E+11,1.41825E+11,1.53807E+11,1.62914E+11,1.77023E+11,1.65183E+11,1.6083E+11,1.57673E+11,1.59724E+11,1.71484E+11,1.58044E+11,1.55222E+11,1.57699E+11,1.65268E+11,1.88863E+11,1.77721E+11,1.94401E+11,2.25169E+11,2.50198E+11,2.67282E+11,2.77845E+11,2.65591E+11,3.34017E+11,3.28325E+11,3.76766E+11,3.55361E+11,3.3439E+11,3.30137E+11,3.48002E+11,3.50336E+11,3.25075E+11,3.27219E+11,3.35082E+11,3.02209E+11,3.05766E+11,3.18385E+11,3.21964E+11,3.40606E+11,3.57177E+11,4.04008E+11,4.09519E+11,4.35989E+11,4.26036E+11,4.05591E+11,4.14056E+11,3.41683E+11,3.73063E+11,3.76173E+11,3.62933E+11,3.7665E+11,3.98645E+11,4.25307E+11,3.98207E+11,4.06694E+11,4.08984E+11,4.30039E+11,4.54038E+11,4.42348E+11,4.2946E+11,4.68863E+11,4.73801E+11,4.61915E+11,4.97641E+11,5.11441E+11,4.91062E+11,4.92547E+11,4.76274E+11,5.05843E+11,4.85573E+11,5.50505E+11,6.04207E+11,5.76298E+11,5.6196E+11,5.50097E+11,5.86993E+11,6.03164E+11,6.41641E+11,6.19747E+11,6.15777E+11,5.89103E+11,6.31975E+11,5.56164E+11,6.45886E+11,6.5279E+11
Accelya Solutions India Ltd.,11397692900,9478175730,10156574300,10611078940,9825211300,11005878550,12178336350,13735891690,14974025040,14497877310,13780670470,13903812120,14306074860,14030685340,14918797870,16667409350,15043432150,14155319620,14170992190,13844107080,13912021570,13568717560,12971667120,12939575660,13704546540,16318134840,17089822530,18189141650,18548118230,20001936050,21040057510,21335597470,21493815840,24299206590,22273712980,21663228900,22270727730,19590717560,19822074610,21324402780,20978113520,21320671210,20869898130,20484800600,21409482470,21518444170,20442260750,19837747180,19948947830,17407005580,17371182550,15894975340,14809089850,15055373160,14220995170,14526237210,14179201640,13767983150,13820225060,13695590780,13576927010,13429903330,12876885360,11622333130,11802940890,12099227170,14046357910,14241145620,15981547650,15680783490,15612122690,12732100630,13522446150,13773207340,13732160120,14691918700,15134482340,15419573930,12876885360,12923903090,14116511340,13737384310,13340345770,12760460530,13788133600,15815866160,17386108810,20433305000,18654841000,18882466480,17976442440,15902438470,15903931100,15716606520,13540357670,13851570210,14501608870,14056059980,13077643580,13960531910,16777863680,16804730950,19121286650,24124569340,21727411820,21200514810,17081613090,18205560540,20962440950,20231800470,19761623250,20275832940,23476023300,24341000130,20505697360,20584060230,21130361380,27231470570,27333715460,25079850050,25196274880,24050684350,25816461030,27050862810,26220962700,27946438470,23858135580,23283474530,21969217250,21549043010,19180245380,18948888340
Action Construction Equipment Ltd.,1840284000,2948412000,3161133000,2992935000,2923677000,3274914000,3428271000,3868554000,3744879000,3853713000,3695409000,4012017000,3828978000,3967494000,4140639000,4877742000,4026858000,3690462000,4204950000,4665021000,4595763000,3942759000,3497529000,4540400100,4716384600,4710518450,5549377900,5660834750,5355794950,5109416650,5496582550,5877882300,5297133450,5496582550,6399969650,7010049250,7338553650,7543868900,7966231700,8224342300,7238829100,7766782600,10230565600,16131912500,16929708900,20185422150,22056724000,19669200950,21927668700,19012192150,14806162600,17357937850,15897266500,11667772350,11286472600,10805448300,10699857600,10312691700,9438635350,13445215800,11591512400,12493164750,11073472490,8972432880,6648117010,8603529680,9403610770,8828992650,8426127300,9804948130,7949497880,3886799460,5328036050,5140788780,6179160020,6394778090,7007587350,7609048290,8062981080,12857646110,15428040500,14576916530,17743097690,17516131300,16494782540,19235401720,25601809020,29284338730,27048719770,30741327050,27788063790,24757396450,26472194470,26466240310,25906549290,28639508640,28562104560,23638014410,24769304770,26704406700,30122094430,32765741380,36743120130,40393020080,36183429100,39642795950,41000344380,48454952450,49699371850,56207268510,58362674360,85924480070,91110553260,81988780450,99208210590,99821489050,98737831960,1.16344E+11,1.50539E+11,1.6989E+11,1.80864E+11,1.70551E+11,1.77065E+11,1.65931E+11,1.5373E+11,1.65377E+11,1.60429E+11,1.55773E+11,1.79506E+11,1.53379E+11,1.25073E+11,1.49699E+11
Adani Enterprises Ltd.,4.59556E+11,5.26699E+11,5.00469E+11,4.77098E+11,5.26699E+11,5.17681E+11,5.32583E+11,5.04758E+11,5.34838E+11,6.89911E+11,7.67118E+11,6.76768E+11,7.41492E+11,7.76796E+11,99917746040,95848448730,82650727740,88919645210,1.01622E+11,90624350840,91724160920,80121164550,64613842380,81165984130,95353534200,80121164550,95408524700,88699683190,80066174040,72257522450,73687275560,74842076150,84190461850,95848448730,1.08331E+11,1.19384E+11,1.19824E+11,1.28458E+11,1.45835E+11,1.51664E+11,1.4578E+11,1.27908E+11,1.45505E+11,1.61232E+11,1.82953E+11,2.3448E+11,2.23866E+11,1.7201E+11,1.54083E+11,1.33077E+11,1.24444E+11,2.14958E+11,2.47732E+11,1.43635E+11,1.86968E+11,1.81469E+11,1.77069E+11,1.50839E+11,1.41711E+11,1.61397E+11,1.39731E+11,1.70196E+11,1.65521E+11,1.41656E+11,1.51059E+11,1.60407E+11,2.19577E+11,2.36349E+11,2.29145E+11,2.52351E+11,2.40473E+11,1.51334E+11,1.55513E+11,1.63157E+11,1.71845E+11,1.92742E+11,3.07452E+11,3.26754E+11,3.73605E+11,4.38164E+11,5.27414E+11,5.57219E+11,9.16857E+11,1.13407E+12,1.27435E+12,1.44768E+12,1.65802E+12,1.56201E+12,1.74606E+12,1.61463E+12,1.56569E+12,1.82882E+12,1.88007E+12,1.88612E+12,1.80858E+12,2.21584E+12,2.56476E+12,2.47101E+12,2.49763E+12,2.92889E+12,3.64156E+12,3.93956E+12,3.8161E+12,4.46641E+12,4.39852E+12,3.39025E+12,1.55479E+12,1.99551E+12,2.19445E+12,2.84242E+12,2.72238E+12,2.84111E+12,2.75795E+12,2.75185E+12,2.6159E+12,2.68875E+12,3.24781E+12,3.58188E+12,3.74536E+12,3.6447E+12,3.48236E+12,3.88894E+12,3.62195E+12,3.61312E+12,3.44206E+12,3.57487E+12,3.40166E+12,2.84292E+12,2.91852E+12,2.64053E+12,2.41916E+12,2.67285E+12
Adani Ports & Special Economic Zone Ltd.,3.89584E+11,4.70937E+11,5.04472E+11,5.39352E+11,5.85514E+11,5.74543E+11,5.9131E+11,6.00832E+11,6.6045E+11,7.05991E+11,6.8467E+11,6.3799E+11,6.57345E+11,6.70386E+11,6.37646E+11,6.73059E+11,7.3612E+11,6.19215E+11,6.13519E+11,5.54394E+11,5.40311E+11,4.3956E+11,4.07356E+11,5.12975E+11,4.93301E+11,3.97933E+11,4.28376E+11,4.81289E+11,5.44557E+11,5.31717E+11,6.32262E+11,5.75517E+11,5.55947E+11,6.07514E+11,6.2491E+11,7.03295E+11,6.78651E+11,7.02053E+11,7.51859E+11,8.1989E+11,8.1378E+11,7.80231E+11,8.91234E+11,8.24239E+11,8.40082E+11,8.88128E+11,8.45673E+11,7.33324E+11,8.43499E+11,8.12124E+11,7.72776E+11,8.27863E+11,7.93485E+11,6.81136E+11,6.60323E+11,7.57244E+11,8.02908E+11,7.01328E+11,6.7482E+11,7.8313E+11,8.1347E+11,8.62344E+11,8.49504E+11,7.81888E+11,7.57347E+11,8.41044E+11,8.04167E+11,7.76231E+11,7.43621E+11,7.50529E+11,6.95265E+11,5.10579E+11,5.89411E+11,6.57881E+11,6.98719E+11,6.40408E+11,7.22796E+11,6.94351E+11,7.31126E+11,8.36167E+11,9.8286E+11,1.03558E+12,1.37326E+12,1.4271E+12,1.49058E+12,1.57123E+12,1.43678E+12,1.37716E+12,1.52784E+12,1.50661E+12,1.41493E+12,1.39625E+12,1.49109E+12,1.46251E+12,1.4945E+12,1.6354E+12,1.80904E+12,1.56284E+12,1.41962E+12,1.61322E+12,1.77894E+12,1.73352E+12,1.77898E+12,1.90308E+12,1.76721E+12,1.32341E+12,1.27977E+12,1.36499E+12,1.4717E+12,1.59602E+12,1.59688E+12,1.68026E+12,1.71126E+12,1.78244E+12,1.69517E+12,1.78319E+12,2.21274E+12,2.60869E+12,2.85246E+12,2.89858E+12,2.86197E+12,3.10498E+12,3.1929E+12,3.3912E+12,3.20111E+12,3.12831E+12,2.97224E+12,2.57067E+12,2.65935E+12,2.37475E+12,2.31005E+12,2.55534E+12
Adani Power Ltd.,1.38283E+11,1.7289E+11,1.79639E+11,1.62551E+11,1.35555E+11,1.24641E+11,1.37852E+11,1.3096E+11,1.27226E+11,1.49196E+11,1.60971E+11,1.35842E+11,1.23349E+11,1.11861E+11,85726497080,80441986980,66056376170,72515221840,92478926640,90130255490,94680805850,84258577610,91683320880,1.14854E+11,1.06853E+11,99351380440,1.01685E+11,94750714880,94492614410,85094614780,95018927370,1.00476E+11,1.05202E+11,1.2984E+11,1.42506E+11,1.53892E+11,1.27279E+11,1.06837E+11,1.14937E+11,1.29207E+11,1.28629E+11,1.13973E+11,1.26315E+11,1.36921E+11,1.60834E+11,1.41357E+11,1.22072E+11,91409452900,99123330780,77717319660,62289563900,1.20915E+11,1.36536E+11,91795146800,1.77805E+11,2.1406E+11,1.96511E+11,1.75491E+11,1.85712E+11,1.85904E+11,1.73177E+11,1.94197E+11,1.98054E+11,2.35273E+11,2.25245E+11,2.48001E+11,2.54751E+11,2.45301E+11,2.38359E+11,2.35466E+11,1.82433E+11,1.0703E+11,1.22072E+11,1.40393E+11,1.3885E+11,1.36536E+11,1.43671E+11,1.42321E+11,1.37886E+11,1.48492E+11,1.92076E+11,1.97861E+11,2.12903E+11,3.28033E+11,3.65445E+11,3.56767E+11,4.3757E+11,3.69688E+11,3.79908E+11,3.74509E+11,3.87622E+11,3.83187E+11,3.84537E+11,4.098E+11,4.77296E+11,7.13919E+11,1.08129E+12,1.24676E+12,1.0138E+12,1.21089E+12,1.59658E+12,1.44057E+12,1.29169E+12,1.2834E+12,1.15535E+12,8.63183E+11,5.6427E+11,7.3899E+11,8.67233E+11,9.62885E+11,9.63656E+11,1.0541E+12,1.23923E+12,1.4558E+12,1.40026E+12,1.66427E+12,2.02547E+12,2.1703E+12,2.12112E+12,2.05883E+12,2.36218E+12,2.91507E+12,2.7716E+12,2.83273E+12,2.43778E+12,2.53073E+12,2.28601E+12,2.13983E+12,2.04206E+12,1.97938E+12,1.84728E+12,1.96434E+12
Aditya Birla Fashion & Retail Ltd.,11381126330,11292972480,11515676950,11631668860,10634138420,11961085890,11464640510,10801166780,11149142510,11367207300,10522786190,10671255830,10638778100,16888422280,16647159100,20767191790,17899871740,20317143170,19978446790,20247548030,21463143260,1.70914E+11,98527195340,1.12366E+11,1.13443E+11,1.01295E+11,1.09714E+11,1.11328E+11,1.19745E+11,1.0602E+11,1.26136E+11,1.07344E+11,1.06283E+11,1.15573E+11,1.21701E+11,1.18546E+11,1.33243E+11,1.35403E+11,1.33783E+11,1.33101E+11,1.31909E+11,1.25777E+11,1.2107E+11,1.29296E+11,1.33077E+11,1.25825E+11,1.17529E+11,1.1641E+11,1.13249E+11,1.14446E+11,1.06498E+11,1.08157E+11,1.53187E+11,1.41611E+11,1.38987E+11,1.3972E+11,1.56282E+11,1.61685E+11,1.73879E+11,1.70437E+11,1.6688E+11,1.6317E+11,1.66574E+11,1.45612E+11,1.46618E+11,1.63506E+11,1.64164E+11,1.74261E+11,1.79256E+11,1.8083E+11,1.94567E+11,1.18337E+11,89468387300,92796363640,1.0829E+11,1.07771E+11,1.20908E+11,1.15464E+11,1.32527E+11,1.40638E+11,1.43193E+11,1.40775E+11,1.72194E+11,1.88678E+11,1.64068E+11,1.82961E+11,2.02277E+11,2.10247E+11,1.95108E+11,2.3097E+11,2.46605E+11,2.39198E+11,2.55315E+11,2.75316E+11,2.51736E+11,2.83462E+11,2.67886E+11,2.54566E+11,2.22442E+11,2.52097E+11,2.87099E+11,3.31188E+11,3.35746E+11,2.98175E+11,2.72758E+11,2.43497E+11,2.17928E+11,2.03373E+11,2.1125E+11,1.91139E+11,2.02054E+11,2.11739E+11,2.08352E+11,2.03359E+11,2.03833E+11,2.19969E+11,2.1233E+11,2.31551E+11,2.13754E+11,2.08635E+11,2.66948E+11,2.9197E+11,3.16838E+11,3.48867E+11,3.16404E+11,3.7405E+11,3.30087E+11,3.36096E+11,2.99889E+11,3.12136E+11,2.95484E+11,3.12716E+11
Ador Welding Ltd.,1845311970,2365453330,3193599970,2703375240,2738051330,2918231020,3119488330,2981463890,2864517070,3031098290,2769327800,2945427950,2784966040,3201759060,3557358970,4017667080,3375139510,3681784940,3613792610,3725300030,4386185530,3651868310,3381938740,3903439950,4059822320,3935396350,4059822320,3853125620,3989790220,3624671380,4272638330,3983670910,3986390600,4087699180,3928597120,4239322090,4662914330,4378026450,5088546350,5404030790,5176256460,5904454370,7492075390,6876744760,6778835800,6827790280,5870458200,5081747120,5355756230,4860092110,4138693430,4226403540,4788020230,4044864010,4919245440,4979078690,5087866430,4754703990,4336551130,4677192720,4429020700,4961400680,4730226750,4010187920,3876922940,4191727450,4339270820,4250880780,4008148150,4255640250,4025146230,2521155780,3239834760,3709661800,3511804100,3344542960,3553279430,3330264570,3267711620,3571637360,3683144790,3651188390,4365787830,4089059030,5189854930,6511625920,9172845910,9818093170,9261235950,9255116640,9113692580,9211601550,9647432410,9526406060,8660863630,8456886630,9180325070,9146328900,9058618790,10669357210,12534386960,12433078380,11501583390,11322083620,11526740550,10938606850,11297606380,12518748720,14220596870,15585203030,14911398990,17354363590,16106024310,15048063580,16291643390,20929400560,20570401030,21792903210,19621907960,18643498260,20220240510,17188462290,19197635790,19470964970,17867705710,18674774730,22890792710,20814636880,19249253670,17348866270,14969031320,14560065170
Advani Hotels & Resorts (India) Ltd.,1640783380,1853391920,2172304750,3487242410,3422535460,3327786000,3281566750,3191439210,2729246710,2840172910,2357181750,1941208500,2079866250,2128396460,2585967040,2435754470,2297096720,2082177210,2204658230,2412644850,2539747790,2133018390,2121463570,2195414380,2234700740,2310962500,2627564360,2784709810,2454242170,2387224260,2729246710,2294785760,2398779070,2595210890,2403401000,2627564360,2891014090,2493528540,2634497250,2941855260,2636808210,2599832810,2964964890,3392492950,3658253640,3343962740,2971897770,2495839500,3179884400,2574412220,2440376400,2401090040,2227767850,2096042990,2546680670,2814752330,2964964890,3339340810,2904879860,3147530920,2934922370,2948788150,2870215430,2548991640,2414955810,2551302600,2669161690,2525882010,2458864100,2488906610,2357181750,1391199430,1853391920,1818727490,2102975870,1867257700,2024403150,1985116790,1869568660,2768533070,2375669450,2135329350,2405711960,2627564360,2548991640,3110555520,3138287080,3350895620,3115177450,3810777160,3362450440,3651320750,3517284920,3877795080,4217506560,4219817520,3743759250,3477998560,3066647240,3602790540,3743759250,3741448290,3824642940,3780734650,3778423690,3410980650,3200683060,3330096960,3840819670,4097336510,4111202290,4201329830,4088092660,4118135170,4547974200,4786003340,4739784090,7365037490,7716303790,6646328150,7718614750,6179513720,6624142910,7461635720,6968014130,6711035100,6239598750,6570528580,6411534360,6050099820,5232019100,5360508610
Aegis Logistics Ltd.,5649610000,6210730000,8056080000,10285530000,11396080000,11840300000,12378040000,15347300000,14999940000,14128200000,13926130000,20245410000,23119480000,23605450000,26568030000,29149850000,26748390000,29492200000,33366600000,36055300000,35053300000,34669200000,28473500000,32381300000,38460100000,38276400000,42935700000,41766700000,43921000000,51302400000,53072600000,49816100000,43086000000,43169500000,67501400000,64996400000,64929600000,70741200000,63176100000,63343100000,63343100000,78807300000,77655000000,77621600000,95791200000,83166000000,84368400000,86706400000,96609500000,91182000000,71275600000,79325000000,73663700000,66365800000,72511400000,70307000000,68169400000,63426600000,66432600000,67868800000,65180100000,75484000000,66633000000,63330850060,64417783400,61564583390,58286800060,66438800070,65708516730,70175133400,75847566740,47366516710,58015066720,59662450060,59951166730,65647866790,73383333470,79029533490,71501266800,88353533500,87024000170,99736650000,1.08284E+11,1.04826E+11,1.06774E+11,1.26079E+11,1.20691E+11,1.12197E+11,93453750000,79887600000,74657700000,80484300000,77658750000,71147700000,59248800000,72148050000,77728950000,76377600000,73359000000,90856350000,1.03229E+11,95156100000,1.09126E+11,1.1411E+11,1.22025E+11,1.33959E+11,1.27782E+11,1.33011E+11,1.37539E+11,1.25816E+11,1.12671E+11,1.34082E+11,1.29835E+11,1.15619E+11,1.02632E+11,1.30554E+11,1.23517E+11,1.32555E+11,1.54387E+11,1.56774E+11,2.41207E+11,2.48104E+11,3.0637E+11,2.9119E+11,2.64163E+11,2.68146E+11,2.81011E+11,3.1869E+11,2.8782E+11,2.45858E+11,2.6683E+11,2.82713E+11
Ahluwalia Contracts (India) Ltd.,4503213680,5353646370,7384015180,9135090610,8774205890,10336993630,9712506160,11479272220,15048755350,15162634210,16013376220,16720094980,16435397850,14928177750,14465963580,16673203680,16197592010,17959364840,16482289140,18187122540,18592397280,18197170670,14502806740,20310628190,18897190680,18287603880,18957479480,19493379960,20451302070,20082870490,19617306950,16485638520,17393319950,18381386460,21348935370,21017346950,23559524850,23452344760,21573343700,18712974890,18997672020,20504892120,21288646570,25083491840,26178738450,23479139780,25408381510,25180623800,28235256540,24946167340,23177695760,22099196040,21057539490,18629240440,19992437280,19078057090,21871438340,18756516800,19580463790,21760908870,21824547050,22373845040,22172882360,19697692020,20461350200,18840251250,20300580060,18408181490,20046027330,22738927240,23445646000,11495065300,12278819750,11190271900,13779341090,14542999280,17440211250,15698534690,14599938700,16488987890,17788546560,18073243690,19637403210,20042677950,19061310200,20498193360,27562031560,26212232230,25572501030,23807378820,25254310120,26858662180,26949095390,27129961800,25703126770,31554490140,34783290530,28714217590,28905132140,31547791380,29266864960,28071137020,29189829270,28962071570,31882729180,34120113690,30844422000,38628376470,34475147750,39170975710,40668147680,48371717080,48646366070,47129097840,45521396400,54832667240,51948852780,57582506580,79624763190,68421093780,74875345190,78502721560,83513391050,94760602380,86105809620,76754346250,70909681640,67067945070,68712489670,57358098250,43284011890,54876209150
Aion-Tech Solutions Ltd.,90153920,124900740,171855900,134291770,126778950,143682800,131474460,136169980,112692400,118327020,103301360,89214810,92032120,88275710,92032120,110814190,92971230,84519300,85458400,81701990,89214810,89214810,80762880,93910330,91093020,133352670,125839840,159647560,160586660,138987290,127718050,125839840,118327020,136169980,181246940,212237350,304269470,208480930,157769350,142743700,201907210,216932860,192516180,174673210,305208570,292061130,281730990,237593130,235714930,266705340,246984170,262009820,385971460,416022760,444195860,297695750,311782300,247923270,243227750,229141210,244166860,233836720,174673210,186881560,196272590,199089900,185003350,165282180,157769350,176551420,147439220,146500110,177490520,171855900,160586660,144621910,234775830,167160390,155891150,161525770,200968110,174673210,308964990,162464870,180307830,205663620,224445690,251679680,330564360,609478040,1333138640,2808063760,3328523850,2868582370,2078382170,2659360880,2285874560,2036883690,1585587730,1893368110,1870889770,1727374200,1796538330,1749852540,1642648140,2265125320,1758498060,1585587730,2237459670,2180399260,2444952070,3444373770,3079532980,3536016250,3043221810,4243219500,4360798520,5467424630,5171747970,4369444040,4582123740,4014977860,4884716820,4779241520,4244602780,3242414510,2533482160,2440110580,2722991880,2272041740,2133367650,1794809230
